,LAT,LON,PLOT
11792,45.792264,-120.722237,65683
11793,46.260228,-122.896826,78371
11794,48.656399,-122.879034,80399
11795,48.040245,-117.348188,83622
11796,46.991571,-118.332451,92222
11797,46.988149,-118.40148,87611
11798,47.714457,-119.314687,70969
11799,48.26722,-118.855175,66505
11800,48.81254,-119.870193,85237
11801,46.735926,-121.643876,86621
11802,47.230021,-121.716543,61941
11803,46.986062,-122.732212,74319
11804,47.465901,-122.830736,97781
11805,47.430087,-123.159087,61947
11806,48.30961,-124.632821,62714
11807,46.340557,-121.896464,66651
11808,47.773638,-122.513775,68293
11809,46.635626,-122.072608,56848
11810,46.637348,-122.284813,51246
11811,47.855256,-118.94397,78732
11812,47.366875,-118.879562,64203
11813,47.745288,-122.847158,93803
11814,48.159036,-118.785264,93436
11815,48.493838,-118.484997,52517
11816,48.346993,-118.487722,70459
11817,47.838053,-117.720536,97191
11818,47.29587,-117.806929,68251
11819,47.333269,-118.022696,70643
11820,47.139517,-117.828588,96347
11821,47.154741,-118.361919,65285
11822,47.009394,-117.984102,74388
11823,47.446944,-117.863906,96643
11824,46.978477,-117.810234,78052
11825,46.96257,-118.157485,65096
11826,46.026431,-118.212515,78199
11827,47.280432,-123.006047,87913
11828,46.398473,-122.421652,65116
11829,47.058346,-122.182708,67794
11830,46.915514,-122.180983,63519
11831,45.984108,-121.148446,59508
11832,47.999342,-122.21454,56702
11833,47.919761,-122.020121,78574
11834,48.384447,-119.050843,52335
11835,47.871575,-124.180031,58870
11836,47.964868,-122.719216,53151
11837,47.543349,-124.122114,84676
11838,47.477755,-124.25717,77601
11839,46.591164,-122.1304,62029
11840,47.381738,-122.081221,75643
11841,47.251156,-121.905507,84930
11842,47.3236,-124.247778,50228
11843,46.826701,-122.855122,53908
11844,46.15048,-122.255392,86316
11845,47.710171,-117.721922,53658
11846,47.541139,-118.079747,82891
11847,47.402304,-117.713293,86292
11848,46.678836,-123.238381,55166
11849,47.381984,-123.218705,55331
11850,46.722532,-118.795358,52939
11851,47.576614,-122.366127,55628
11852,48.244459,-117.726854,72484
11853,48.384586,-117.490918,52230
11854,47.890189,-117.420267,92658
11855,47.323635,-123.398097,81030
11856,47.962709,-123.508361,98949
11857,47.865194,-123.287937,97408
11858,48.223665,-117.437684,80666
11859,47.474077,-122.142757,56063
11860,47.957423,-122.242406,76532
11861,47.823153,-122.214005,91084
11862,48.940572,-119.001115,79342
11863,48.446977,-122.356247,99985
11864,48.500679,-118.197386,93868
11865,47.661498,-121.285568,59412
11866,47.209843,-118.042909,70434
11867,47.910427,-119.920816,56370
11868,48.137245,-119.774451,97342
11869,46.580258,-118.486818,77137
11870,46.379526,-118.288051,56688
11871,46.413593,-118.472284,78864
11872,46.073536,-118.778198,60523
11873,46.161656,-119.30486,96364
11874,46.818405,-121.824589,96391
11875,48.421987,-120.00858,77504
11876,46.786222,-119.00605,82824
11877,46.862903,-118.346637,58923
11878,47.027617,-118.372664,55327
11879,47.063128,-118.552339,79444
11880,47.447265,-121.981431,81156
11881,48.766126,-122.424122,92760
11882,48.83825,-117.868368,64891
11883,48.335069,-124.728528,50820
11884,48.354137,-122.877345,50481
11885,48.187505,-123.386562,50601
11886,47.940156,-122.585675,50507
11887,47.573336,-120.73523,78650
11888,47.050016,-120.836959,73423
11889,46.927011,-122.235071,95126
11890,47.327885,-122.149084,96884
11891,47.278148,-122.289787,68535
11892,46.560463,-117.965121,95916
11893,46.533697,-121.096195,99750
11894,46.930691,-120.113293,97206
11895,46.961502,-117.143627,73575
11896,47.47526,-124.110099,94589
11897,47.999088,-120.990013,55007
11898,46.277729,-120.869138,81260
11899,46.743428,-117.639657,75094
11900,46.806652,-119.40216,70993
11901,47.770648,-120.442463,76460
11902,48.347431,-121.031374,59991
11903,48.304437,-121.430379,67267
11904,47.477234,-123.693076,90637
11905,46.537314,-118.31086,73503
11906,48.345198,-118.256345,73330
11907,45.708891,-121.826744,73355
11908,45.622605,-122.326733,98228
11909,47.41047,-117.88738,68566
11910,47.247985,-122.83743,69881
11911,48.531446,-120.358701,73152
11912,46.118591,-118.083952,80038
11913,47.620955,-119.512872,68463
11914,48.808911,-119.503906,94221
11915,48.00723,-121.53723,95701
11916,46.876322,-121.311614,62915
11917,46.581492,-120.41072,52599
11918,47.097686,-117.855285,96252
11919,47.302156,-119.988386,90448
11920,47.90094,-122.418689,79752
11921,48.521695,-119.361477,50268
11922,47.598164,-117.207386,67480
11923,48.587231,-117.690539,72620
11924,46.884299,-118.875272,94248
11925,47.406169,-120.56284,65675
11926,47.480654,-123.38962,55827
11927,47.872482,-122.961576,80142
11928,47.485928,-119.669625,50885
11929,46.34362,-123.171275,73362
11930,48.583701,-118.033755,74764
11931,48.93935,-118.441698,75195
11932,48.706236,-117.48921,77564
11933,46.433148,-122.507858,61635
11934,45.850686,-121.690613,80409
11935,48.052372,-120.824243,91861
11936,45.660278,-122.492803,64119
11937,47.092497,-120.142806,76106
11938,48.158276,-123.190813,50570
11939,47.660216,-121.136999,74455
11940,48.262793,-124.48562,93073
11941,46.881079,-122.576211,76166
11942,46.60998,-120.058539,99135
11943,46.94699,-119.764525,81315
11944,47.9062,-120.835372,79299
11945,47.508655,-119.317768,76522
11946,48.357427,-118.706604,87397
11947,46.477795,-120.222925,58770
11948,46.352102,-121.420625,51440
11949,45.729468,-121.493114,58998
11950,46.689281,-122.010566,79110
11951,46.612842,-120.587378,62094
11952,46.460652,-122.531677,64687
11953,46.443003,-122.105797,93439
11954,47.579681,-122.890986,68984
11955,47.401667,-122.68363,84369
11956,46.530014,-123.201218,73720
11957,46.240672,-122.984014,65392
11958,47.770197,-124.409005,80728
11959,48.634306,-118.94686,50625
11960,48.911885,-119.715055,94968
11961,46.593636,-118.149532,87285
11962,45.910993,-120.655,67246
11963,46.284001,-120.524378,83848
11964,48.523984,-121.295371,86829
11965,47.417287,-119.526811,90519
11966,47.222393,-120.879857,82542
11967,47.55646,-121.083509,61465
11968,47.130295,-123.667604,64523
11969,45.703318,-122.486248,57522
11970,48.999397,-122.096645,91159
11971,46.481519,-122.645374,63105
11972,46.518508,-122.817948,84472
11973,46.459355,-122.986621,74561
11974,47.737488,-121.468344,83675
11975,47.800724,-120.920211,59453
11976,47.417952,-121.365479,54867
11977,47.430632,-121.586288,65494
11978,47.611864,-121.069164,90235
11979,47.327487,-120.870492,61094
11980,47.202913,-122.249083,53867
11981,46.736921,-122.141794,98812
11982,46.030984,-117.881134,96775
11983,47.779709,-118.794623,99629
11984,48.160139,-117.777084,54177
11985,46.76683,-121.835023,77728
11986,46.610446,-121.787148,53921
11987,46.43745,-121.753046,60051
11988,46.389111,-121.894575,59635
11989,46.096386,-122.060705,82205
11990,46.342864,-122.772413,54138
11991,47.201442,-122.593667,66744
11992,47.158793,-122.400166,80881
11993,47.289458,-123.33686,69009
11994,46.130491,-118.395105,62688
11995,48.384482,-120.379343,84310
11996,48.57665,-122.673003,84157
11997,46.758843,-118.097739,95517
11998,47.617977,-124.243522,68075
11999,46.133592,-117.322602,56310
12000,46.169115,-121.726666,63855
12001,46.35084,-122.418594,64811
12002,47.136682,-123.587454,77470
12003,47.03496,-122.879438,56132
12004,46.392977,-121.021012,91820
12005,46.379145,-121.541104,53243
12006,46.901399,-121.273906,73651
12007,48.162956,-124.044151,60222
12008,47.909481,-124.194905,81705
12009,47.822346,-123.961547,60214
12010,46.853168,-118.630556,87589
12011,47.274594,-124.026632,91754
12012,47.130778,-123.971132,77445
12013,45.871825,-121.799237,57600
12014,46.246639,-120.512244,60073
12015,47.970132,-118.794921,56993
12016,46.129333,-119.931588,74254
12017,47.426202,-122.221394,50560
12018,47.277931,-122.215177,55056
12019,47.102145,-122.176806,54790
12020,47.131333,-122.372205,62183
12021,46.633593,-123.526168,58429
12022,46.439162,-123.445088,92795
12023,47.009889,-123.752695,98989
12024,48.630784,-117.610821,75924
12025,47.810773,-119.112893,92513
12026,48.663989,-119.062233,53706
12027,46.203681,-118.549336,62428
12028,47.706577,-120.85476,60423
12029,47.566362,-120.656821,86477
12030,47.560517,-120.861516,80555
12031,48.890794,-120.014922,83120
12032,48.719065,-119.979798,64665
12033,48.377166,-120.296493,73074
12034,48.275846,-120.099681,79850
12035,48.868534,-120.349898,96746
12036,48.771645,-120.130638,56176
12037,48.731017,-120.506133,84778
12038,46.357531,-120.163825,52218
12039,46.194478,-120.139222,55753
12040,46.654016,-118.64309,90054
12041,46.362141,-117.910587,95991
12042,46.133267,-118.047825,82767
12043,48.286282,-120.449831,57316
12044,45.736988,-120.246263,98684
12045,47.790925,-122.543017,80390
12046,46.440652,-123.520959,66578
12047,47.306402,-120.642103,92624
12048,48.013104,-117.403742,91916
12049,48.989065,-117.505858,88591
12050,48.963829,-117.352766,64924
12051,46.714172,-120.395452,83698
12052,46.715301,-117.253951,91855
12053,47.55054,-117.214248,95107
12054,48.292085,-117.94435,71787
12055,48.921327,-118.660942,81370
12056,48.876808,-118.785738,54746
12057,46.769956,-117.748458,90973
12058,46.650863,-117.770252,78597
12059,46.535456,-117.583983,81383
12060,46.524511,-117.93543,88279
12061,48.619094,-118.179456,62508
12062,46.47208,-118.098546,59861
12063,48.973232,-117.87292,92094
12064,46.919509,-118.847449,99368
12065,47.655222,-117.715006,98835
12066,47.098233,-121.34633,64392
12067,47.172417,-120.810256,62084
12068,47.132603,-121.159454,50974
12069,48.90455,-121.846536,92927
12070,46.82643,-120.597551,54478
12071,46.327232,-121.36032,87072
12072,46.149437,-121.343597,58103
12073,48.294769,-122.649501,62012
12074,47.652094,-122.536784,93878
12075,47.273221,-121.349901,68019
12076,47.3305,-122.442588,68208
12077,46.177994,-118.235838,79487
12078,48.623296,-122.728677,50463
12079,45.841693,-121.288254,77385
12080,45.838175,-120.945574,79961
12081,47.088371,-123.666027,63904
12082,47.575197,-123.189166,67637
12083,46.055413,-119.772083,66058
12084,46.081942,-119.94696,84132
12085,48.887837,-121.327782,88990
12086,48.108266,-118.824335,68944
12087,47.497696,-117.511046,96716
12088,48.141889,-118.091339,68418
12089,48.038234,-118.675816,96433
12090,48.109652,-120.281251,87942
12091,46.488304,-121.821436,82065
12092,47.811566,-121.352603,68292
12093,46.647515,-119.364019,50849
12094,48.301307,-119.785682,96124
12095,48.565927,-119.649824,69239
12096,48.417202,-119.652223,56451
12097,48.765477,-119.872713,73229
12098,46.730751,-121.31907,68489
12099,47.620681,-121.646824,85843
12100,47.499755,-121.81695,54661
12101,48.454367,-122.014928,77051
12102,46.478055,-117.094996,59242
12103,48.969262,-118.622043,65784
12104,46.277947,-120.01983,64440
12105,46.724908,-120.801747,80619
12106,46.732757,-120.949685,68956
12107,47.569484,-117.367941,78273
12108,45.888309,-121.017346,63070
12109,46.361828,-121.086005,62475
12110,46.006988,-119.285634,99744
12111,48.330496,-121.631391,74755
12112,48.158095,-121.411436,59311
12113,46.449301,-120.556282,99842
12114,48.736228,-118.734734,98480
12115,48.546497,-119.106066,51441
12116,46.214363,-117.572509,61005
12117,47.365636,-117.33784,61557
12118,47.201023,-117.305715,86734
12119,46.680233,-117.078084,73574
12120,47.039444,-117.289999,70652
12121,47.006699,-117.110495,94402
12122,46.518039,-117.067517,94111
12123,46.396016,-117.258481,98632
12124,46.079885,-117.056113,60718
12125,48.936339,-117.643803,75664
12126,46.711926,-119.002306,84632
12127,46.730712,-120.044816,98859
12128,46.535534,-119.853227,96437
12129,47.728554,-123.588174,86405
12130,48.078748,-121.154959,83182
12131,46.828475,-122.363273,57234
12132,47.470253,-120.370852,98954
12133,47.287078,-118.199599,97210
12134,46.273886,-118.771156,77812
12135,47.283794,-119.069349,53747
12136,46.714986,-119.52291,90836
12137,46.75357,-119.709295,63222
12138,46.701785,-119.869932,61134
12139,48.993172,-119.099677,57841
12140,46.786591,-123.883647,99486
12141,47.674261,-123.026531,63739
12142,46.534873,-123.307104,80364
12143,48.014887,-124.549282,68998
12144,47.813689,-121.632801,63734
12145,48.809383,-119.41732,96918
12146,45.991344,-122.175147,53544
12147,46.7456,-118.443296,82703
12148,46.036793,-118.19457,71686
12149,47.9337,-122.535651,50374
12150,47.608043,-122.471606,50389
12151,47.443619,-122.423253,50393
12152,48.216898,-117.361641,57311
12153,48.092851,-117.204391,61847
12154,47.079908,-123.082521,54700
12155,45.713024,-121.748103,68065
12156,46.06123,-121.475904,78088
12157,47.228648,-118.503744,68743
12158,47.952513,-123.80213,50514
12159,48.94941,-122.02542,77452
12160,46.948461,-117.426804,93825
12161,46.016008,-119.736359,79516
12162,48.666573,-119.415157,58768
12163,46.686432,-123.667024,82916
12164,48.616364,-119.758257,96162
12165,46.978772,-121.451893,59713
12166,47.034866,-123.162346,69634
12167,46.960664,-120.224397,50653
12168,47.373336,-121.36727,55202
12169,47.18249,-121.153717,98552
12170,47.415894,-120.124493,63133
12171,46.258176,-118.388661,76875
12172,47.901572,-118.244917,55835
12173,48.643099,-120.728421,99699
12174,47.477027,-121.639169,95952
12175,48.112959,-121.712321,53881
12176,47.965671,-119.206604,84542
12177,47.997726,-119.394701,51184
12178,46.024683,-121.865597,56326
12179,46.295197,-122.111246,56598
12180,46.14638,-122.037816,93367
12181,48.793787,-121.484425,90283
12182,46.815007,-122.036813,69355
12183,46.809282,-122.381626,80556
12184,46.443185,-120.038177,54087
12185,47.347692,-119.294009,67006
12186,47.326129,-119.646672,83569
12187,47.807006,-119.722424,84120
12188,46.327079,-119.33206,51381
12189,47.832748,-119.365208,54104
12190,46.255253,-122.768521,88664
12191,46.92849,-120.659025,53876
12192,46.065112,-121.549418,55466
12193,46.172241,-121.357784,68483
12194,46.536117,-122.853531,70723
12195,46.588034,-122.498587,82903
12196,46.617785,-122.694364,64929
12197,47.387877,-118.594639,70488
12198,47.364199,-118.941421,87680
12199,46.106533,-117.233538,50741
12200,47.854549,-119.011805,97779
12201,48.186173,-124.656382,95768
12202,48.960967,-119.893742,97126
12203,46.63427,-122.311218,53913
12204,47.967716,-118.870338,57835
12205,46.048049,-121.025478,96183
12206,45.924062,-121.158816,97435
12207,46.401602,-121.248997,82010
12208,48.348525,-118.188994,65301
12209,48.374849,-118.369739,78351
12210,46.722453,-117.979535,69422
12211,46.026402,-121.351699,85138
12212,47.626619,-123.811074,62229
12213,46.679172,-119.547495,77212
12214,48.600449,-120.213028,57033
12215,47.917492,-123.885748,57526
12216,46.300247,-122.645092,55840
12217,46.250766,-123.300301,51806
12218,46.37581,-119.161792,70980
12219,46.311341,-120.19297,57714
12220,48.168219,-119.07701,54112
12221,47.763839,-122.582183,82806
12222,47.720819,-124.179153,84988
12223,46.660274,-119.901233,58340
12224,46.930463,-122.733842,99746
12225,46.35018,-123.52073,70417
12226,45.845664,-121.835256,61660
12227,47.355025,-123.022422,97279
12228,47.663714,-118.811038,58761
12229,48.063859,-124.251361,59052
12230,48.207704,-124.325287,80407
12231,47.271502,-120.152163,58387
12232,48.685142,-117.866081,79238
12233,47.793571,-119.46465,85352
12234,47.945822,-119.490846,98996
12235,46.732601,-122.792587,94942
12236,46.734689,-123.013089,84999
12237,46.588527,-120.340805,64400
12238,46.428848,-120.315032,74183
12239,48.120481,-119.520588,77898
12240,48.624192,-120.145093,59796
12241,48.580786,-120.514188,51840
12242,47.831712,-121.239866,77068
12243,47.70718,-121.062219,64026
12244,48.015223,-123.078792,80009
12245,47.847414,-123.044238,97547
12246,48.983878,-118.544627,73357
12247,46.917706,-121.230908,56553
12248,48.816011,-118.534993,97821
12249,46.527813,-118.592193,55529
12250,48.199053,-120.973854,89442
12251,48.396092,-120.825547,74535
12252,47.81399,-120.004897,98278
12253,47.097929,-122.715428,66908
12254,48.886315,-118.027176,65955
12255,47.944986,-120.40435,80091
12256,48.713291,-121.263059,63704
12257,46.084506,-117.870272,70879
12258,46.211772,-123.082238,64303
12259,46.074467,-118.707135,60457
12260,45.65723,-121.919188,91339
12261,46.216428,-120.968506,67322
12262,46.228101,-121.128632,73367
12263,46.083637,-121.127021,79013
12264,46.042488,-118.533523,97115
12265,47.715035,-118.007757,99043
12266,47.691653,-118.386946,78751
12267,47.568726,-118.19409,85958
12268,47.96681,-123.45969,89262
12269,47.504435,-123.246873,93511
12270,48.288755,-117.20429,64177
12271,46.288761,-119.942707,62071
12272,46.639507,-123.732233,88568
12273,48.317048,-119.446364,87679
12274,47.741551,-120.266247,51070
12275,47.888627,-120.253505,89972
12276,48.063988,-118.35357,92827
12277,48.731487,-122.78407,50346
12278,45.934194,-120.856389,80102
12279,48.647905,-121.46602,73505
12280,45.756674,-122.711457,86780
12281,47.290749,-122.466005,74700
12282,48.658668,-122.96053,94012
12283,47.91792,-122.795322,69231
12284,48.849093,-122.609559,82501
12285,48.267425,-122.676343,52231
12286,47.520397,-123.603998,85602
12287,47.165139,-119.621095,54014
12288,47.933171,-120.101683,76978
12289,46.203309,-123.16158,84087
12290,47.477791,-123.76275,87761
12291,47.931268,-119.819806,84383
12292,47.204553,-118.923458,87002
12293,47.965044,-121.727268,76203
12294,48.733798,-122.23593,70420
12295,48.061663,-120.279715,97750
12296,47.409991,-120.190887,99017
12297,47.277979,-121.931967,88959
12298,46.237267,-118.796677,72223
12299,48.431008,-120.179629,83033
12300,48.379461,-124.34124,80447
12301,47.385458,-117.346023,94952
12302,48.953006,-121.542383,88493
12303,48.204795,-117.811394,63138
12304,48.019705,-124.626315,65508
12305,47.652117,-119.695952,53732
12306,46.610014,-122.164966,96822
12307,48.259843,-122.307278,95756
12308,47.683864,-118.459796,51860
12309,46.468193,-119.691347,88736
12310,46.433654,-117.261169,87056
12311,48.913815,-117.319527,50282
12312,47.231594,-117.69195,66303
12313,46.623492,-117.453698,62377
12314,47.874252,-117.774005,71707
12315,47.763626,-117.935279,59883
12316,46.611105,-117.799863,95844
12317,47.943044,-120.471798,57047
12318,48.051144,-120.6885,87112
12319,46.534832,-119.186671,81445
12320,48.171307,-121.043211,57147
12321,46.773536,-122.189518,98728
12322,47.598544,-124.11087,57215
12323,48.327583,-118.534772,79119
12324,46.837695,-119.050038,82705
12325,47.081741,-117.329667,57868
12326,47.024133,-121.160818,71077
12327,47.421523,-120.366876,55141
12328,46.011807,-119.800008,83425
12329,47.06879,-119.150864,82128
12330,46.648544,-123.597063,64672
12331,45.99426,-121.688781,67849
12332,47.360091,-120.863816,76220
12333,45.949127,-122.570067,79085
12334,46.502617,-118.277976,96062
12335,47.112639,-119.062307,73110
12336,46.271575,-119.628855,68904
12337,46.103232,-119.608116,96153
12338,45.89199,-119.75836,86662
12339,46.489248,-117.756402,66934
12340,47.368179,-119.623511,72875
12341,48.191982,-120.310888,93453
12342,47.991754,-120.104969,87649
12343,47.716653,-120.22436,85295
12344,48.986233,-117.347395,94166
12345,46.312282,-120.850964,82523
12346,46.480841,-120.864317,92719
12347,46.85925,-117.285203,51805
12348,48.332625,-117.422323,59660
12349,48.678997,-120.358096,52716
12350,48.957463,-122.971671,50441
12351,47.30088,-123.730649,97031
12352,48.116276,-123.154118,85428
12353,47.428844,-118.565205,68411
12354,48.661561,-119.834546,68661
12355,48.596423,-118.004375,92650
12356,48.488116,-117.795871,85586
12357,48.003792,-118.079674,77651
12358,47.646598,-118.419719,88508
12359,48.301333,-118.147709,77158
12360,48.23901,-117.95159,87010
12361,47.992946,-117.717171,60486
12362,48.524296,-117.32614,64522
12363,46.486774,-118.615259,66789
12364,46.018275,-117.378351,52961
12365,46.795351,-118.130736,92278
12366,46.850225,-117.968396,94175
12367,47.616155,-120.72678,69595
12368,46.904044,-119.202377,93713
12369,46.610969,-119.32704,90579
12370,48.212463,-119.006114,54666
12371,45.947372,-119.518759,97174
12372,47.564023,-119.823002,94632
12373,48.81998,-120.209765,85855
12374,48.454249,-118.627956,89777
12375,46.634037,-118.987529,70233
12376,48.196629,-118.276043,93279
12377,48.685181,-119.447648,61239
12378,46.308043,-118.947491,81906
12379,46.286414,-119.287275,54498
12380,46.128996,-119.260224,67239
12381,46.840179,-120.239389,70004
12382,46.67769,-120.214627,68526
12383,48.34686,-119.759542,75517
12384,47.692702,-119.675019,81601
12385,46.494437,-121.058524,81486
12386,47.710857,-124.139173,68964
12387,46.1805,-122.566673,60351
12388,45.747961,-122.347467,89580
12389,46.706895,-122.510831,54378
12390,46.968032,-121.166411,93528
12391,46.805159,-121.462505,58734
12392,48.851211,-122.240178,61512
12393,47.813636,-124.323836,79333
12394,47.009921,-124.149388,65502
12395,47.497269,-122.68627,55290
12396,48.402687,-121.190102,71915
12397,46.738696,-117.577801,83104
12398,47.42559,-117.819723,72658
12399,47.743697,-117.502372,68377
12400,46.591569,-122.961826,88936
12401,46.611133,-118.66643,93131
12402,46.885439,-118.799844,97273
12403,48.064703,-124.183677,52548
12404,48.766804,-119.80633,81412
12405,46.828893,-123.515955,58899
12406,47.969868,-119.133676,66790
12407,48.765543,-121.815966,66395
12408,45.810634,-122.289024,71911
12409,46.88742,-117.933791,72106
12410,48.712781,-118.346437,73009
12411,48.732255,-117.610759,60674
12412,48.398671,-118.26857,70951
12413,47.24374,-118.156085,69194
12414,48.838666,-119.073893,68759
12415,48.529367,-120.667708,91319
12416,48.002021,-120.911764,51460
12417,48.998681,-118.201652,92439
12418,48.393188,-117.070582,89790
12419,48.88032,-117.096792,55615
12420,46.465165,-117.358657,91090
12421,46.407596,-117.552092,72396
12422,46.281086,-117.333861,50449
12423,47.995073,-117.430872,78093
12424,45.992098,-120.084078,56340
12425,45.944076,-120.234471,60760
12426,45.978776,-120.413961,67257
12427,46.397143,-120.662862,75422
12428,47.956503,-121.634557,72715
12429,45.936451,-120.5729,52839
12430,45.772022,-120.553063,86614
12431,48.00035,-121.835833,79789
12432,46.635497,-121.744258,53278
12433,48.339407,-118.093731,73502
12434,47.377384,-123.1469,75621
12435,46.159025,-120.109587,52445
12436,46.636233,-120.16542,56752
12437,46.321247,-120.118715,93018
12438,47.210577,-121.319915,61792
12439,46.754388,-117.216725,68501
12440,46.603303,-117.201974,76771
12441,47.604069,-119.790637,93376
12442,47.654391,-119.622353,87040
12443,47.580493,-120.138774,82492
12444,47.714104,-117.672949,80567
12445,46.750806,-120.368926,66111
12446,48.727623,-120.356717,58427
12447,46.606168,-119.99537,91331
12448,45.936204,-121.081763,97635
12449,45.78645,-121.077544,57008
12450,45.874416,-121.428228,65458
12451,45.73385,-121.429528,72193
12452,46.118207,-117.647398,64093
12453,47.675979,-123.588554,66640
12454,46.233853,-121.476381,61903
12455,47.206376,-121.660214,58594
12456,47.997789,-119.318176,80437
12457,46.191037,-121.898918,67957
12458,46.462103,-117.437423,85091
12459,48.257703,-123.944481,50672
12460,46.267203,-117.564164,62834
12461,46.067155,-117.582577,83942
12462,48.149518,-123.731825,95085
12463,47.724253,-117.389239,98645
12464,47.28197,-123.450175,78022
12465,47.705405,-120.918182,68214
12466,47.142673,-119.96808,63509
12467,48.090663,-117.651519,64856
12468,48.241197,-118.017871,74404
12469,47.865235,-123.238224,61841
12470,47.071106,-121.024484,72745
12471,46.236721,-120.733774,75001
12472,47.296321,-119.470855,73036
12473,48.688445,-120.955703,90824
12474,46.775495,-120.612722,67240
12475,46.61619,-123.928202,92574
12476,46.684145,-118.6782,74452
12477,47.894464,-118.678386,85746
12478,48.013717,-119.029183,60500
12479,47.748275,-117.059607,98677
12480,46.587602,-117.281097,57231
12481,48.41087,-117.635436,55957
12482,48.043607,-117.794289,97682
12483,47.560645,-117.72673,85496
12484,47.129186,-117.891901,50510
12485,47.117562,-120.658504,52838
12486,47.420676,-120.736165,69075
12487,46.563966,-120.746231,74611
12488,48.340385,-119.087054,56235
12489,46.991849,-120.396763,73380
12490,48.837426,-120.808926,96129
12491,46.33416,-121.747277,54337
12492,45.791,-120.458036,67904
12493,48.248932,-119.98123,63560
12494,45.776261,-120.28616,85635
12495,45.900876,-122.705605,78915
12496,48.559043,-123.098248,51401
12497,45.671872,-122.158236,84324
12498,47.182568,-123.519868,66074
12499,47.479999,-123.965312,64951
12500,47.854898,-120.987655,98961
12501,47.773449,-123.82178,97407
12502,47.632689,-123.953187,60542
12503,48.631671,-122.041082,70873
12504,48.506604,-118.740734,83334
12505,47.08155,-120.513519,79024
12506,47.487796,-118.259591,62728
12507,47.663954,-123.452307,90798
12508,45.649851,-121.998374,70324
12509,46.87194,-121.164872,51661
12510,48.53935,-118.40167,92361
12511,48.565665,-119.988516,83901
12512,48.190745,-122.838691,50494
12513,45.992095,-122.225922,96165
12514,48.990051,-123.027687,50438
12515,46.099695,-122.918939,97283
12516,46.802506,-120.27048,85439
12517,46.950732,-117.488406,79365
12518,48.193735,-118.161898,73235
12519,48.299578,-121.051743,57100
12520,47.51808,-123.901072,92999
12521,47.843441,-123.986436,97347
12522,47.002364,-122.905307,54793
12523,48.467082,-122.867389,53808
12524,46.067546,-122.355076,93763
12525,47.578362,-119.46563,81850
12526,46.247979,-119.976126,67227
12527,48.164413,-119.196551,56195
12528,47.986419,-124.580288,95683
12529,46.863453,-119.892738,83053
12530,46.019231,-118.268402,97981
12531,46.688369,-120.75033,92806
12532,46.630292,-120.864803,53642
12533,46.679961,-121.107706,50966
12534,46.366482,-120.694425,81338
12535,46.332736,-120.504429,57296
12536,48.943263,-121.116468,70044
12537,46.273888,-121.197171,68935
12538,46.124989,-121.19602,86452
12539,46.003571,-120.969201,59876
12540,48.20026,-121.568512,77202
12541,45.691595,-120.927653,71197
12542,48.951573,-118.259409,78808
12543,48.738726,-118.385049,80043
12544,48.774844,-117.656319,97921
12545,48.702205,-122.167338,63429
12546,47.208802,-117.640824,72668
12547,48.652513,-122.394394,73954
12548,47.318488,-121.004466,94087
12549,47.695906,-122.686354,96294
12550,47.997242,-117.204655,82310
12551,47.943047,-117.573845,92535
12552,47.152909,-119.088882,65819
12553,48.099811,-120.836734,57242
12554,47.799818,-120.401058,98010
12555,47.995736,-122.762347,72466
12556,47.664074,-120.018285,80566
12557,48.786277,-118.544078,75262
12558,45.890327,-120.583328,50562
12559,48.643372,-117.27635,56013
12560,48.22048,-123.894966,50632
12561,47.330711,-121.720378,86503
12562,48.460842,-119.221347,56762
12563,48.295496,-119.1947,95306
12564,48.138734,-119.177746,64640
12565,46.966739,-117.070713,50312
12566,47.731116,-117.325068,96220
12567,46.261848,-117.487886,89758
12568,47.853473,-118.017533,58986
12569,48.516886,-118.136131,92096
12570,48.723133,-117.450883,86476
12571,48.5213,-117.400965,75098
12572,47.16494,-119.558848,65596
12573,47.842527,-119.293981,85264
12574,48.356187,-121.184878,55167
12575,48.229281,-122.955039,79993
12576,48.165486,-123.132574,50566
12577,48.197097,-123.309727,50572
12578,47.196436,-122.896393,50580
12579,48.150853,-123.493835,50605
12580,48.261949,-123.8766,50630
12581,46.1112,-117.508033,51769
12582,47.291974,-117.109274,94627
12583,46.804723,-117.05483,53889
12584,46.915845,-117.267227,73194
12585,47.083652,-117.253394,77392
12586,48.685493,-117.800633,53999
12587,48.530903,-117.790203,81426
12588,48.436261,-117.579078,64435
12589,48.83632,-117.808123,93842
12590,47.15218,-117.474527,90770
12591,48.200122,-121.115206,51366
12592,46.926428,-122.497132,92147
12593,46.745021,-122.491347,92167
12594,47.910233,-122.385539,69727
12595,45.749155,-122.61839,74062
12596,48.286648,-124.070147,50666
12597,46.944145,-123.930259,50682
12598,48.403717,-124.459631,80433
12599,47.550823,-124.427486,50721
12600,46.970642,-124.112154,50734
12601,46.648828,-124.03448,50753
12602,46.485089,-124.0031,50760
12603,48.208999,-124.77296,50826
12604,48.05599,-124.735745,50831
12605,47.898961,-124.694774,50835
12606,47.714796,-124.464177,50841
12607,47.391956,-124.390853,50848
12608,46.272269,-124.118252,80341
12609,48.093089,-117.56839,87025
12610,48.364582,-117.747244,56322
12611,48.245806,-117.583686,79266
12612,48.190338,-117.722435,73999
12613,47.399608,-117.641653,77976
