LAT,LON,PLOT,INVYR,STATECD,UNITCD,COUNTYCD
48.746059,-121.54369,"75761","2012","53","5","73"
48.701786,-121.695277,"57549","2012","53","5","73"
48.765543,-121.815966,"66395","2015","53","5","73"
48.699108,-121.625938,"50804","2014","53","5","73"
48.605074,-121.870052,"54773","2013","53","5","57"
48.731294,-121.736205,"97496","2014","53","5","73"
48.676191,-121.692952,"55717","2016","53","5","73"
48.65195,-121.621626,"78961","2015","53","5","73"
48.653365,-121.694409,"62697","2013","53","5","73"
48.77347,-121.586406,"74012","2014","53","5","73"
48.803186,-121.693708,"93624","2013","53","5","73"
48.622944,-121.581809,"97129","2014","53","5","57"
48.776483,-121.551167,"54142","2015","53","5","73"
48.62731,-121.620093,"65533","2014","53","5","57"
48.625145,-121.54761,"87278","2014","53","5","57"
48.806739,-121.639968,"72741","2015","53","5","73"
48.627566,-121.661811,"64410","2020","53","5","57"
48.652119,-121.661161,"69968","2021","53","5","73"
48.676325,-121.623352,"56719","2021","53","5","73"
48.702157,-121.734193,"85884","2021","53","5","73"
48.652367,-121.731911,"99624","2017","53","5","73"
48.796811,-121.592372,"85632","2021","53","5","73"
48.804314,-121.762496,"70052","2021","53","5","73"
48.601426,-121.943612,"63801","2021","53","5","57"
48.757918,-121.696326,"56578","2018","53","5","73"
48.64836,-121.589352,"51398","2019","53","5","73"
48.602158,-121.622778,"74704","2019","53","5","57"
48.746469,-121.618579,"87157","2020","53","5","73"
48.774716,-121.620662,"78366","2018","53","5","73"
48.805785,-121.844435,"92859","2019","53","5","73"
48.768076,-121.672002,"99655","2019","53","5","73"
48.602013,-121.551581,"80824","2016","53","5","57"
48.700149,-121.548631,"88024","2016","53","5","73"
48.773933,-121.734348,"61218","2017","53","5","73"
48.680839,-121.657887,"69240","2018","53","5","73"
48.601845,-121.588034,"96297","2020","53","5","57"
48.802198,-121.569601,"50604","2017","53","5","73"
48.725959,-121.659201,"60140","2018","53","5","73"
48.72875,-121.549066,"68444","2018","53","5","73"
48.751545,-121.664892,"61230","2018","53","5","73"
48.653764,-121.550261,"73462","2017","53","5","73"
48.622737,-121.689378,"75771","2017","53","5","57"
48.727905,-121.699784,"62675","2019","53","5","73"
48.61401,-121.655701,"1","2001","53","5","57"
48.456055,-121.722484,"97275","2005","53","5","57"
48.457254,-121.778222,"55562","2003","53","5","57"
48.461506,-121.955248,"99706","2002","53","5","57"
48.480835,-121.924408,"97552","2002","53","5","57"
48.458148,-121.922782,"53776","2005","53","5","57"
48.438687,-121.959951,"76151","2003","53","5","57"
48.479169,-121.957911,"95119","2005","53","5","57"
48.45526,-121.818232,"88616","2006","53","5","57"
48.506118,-121.877386,"75192","2006","53","5","57"
48.480279,-121.891882,"80618","2007","53","5","57"
48.480835,-121.924408,"97552","2012","53","5","57"
48.462115,-121.848326,"71368","2009","53","5","57"
48.478386,-121.770449,"74741","2009","53","5","57"
48.438687,-121.959951,"76151","2013","53","5","57"
48.50606,-121.728201,"55411","2011","53","5","57"
48.456161,-121.740322,"80662","2010","53","5","57"
48.457686,-121.888314,"58786","2010","53","5","57"
48.461506,-121.955248,"99706","2012","53","5","57"
48.458148,-121.922782,"53776","2015","53","5","57"
48.457254,-121.778222,"55562","2013","53","5","57"
48.45526,-121.818232,"88616","2016","53","5","57"
48.456055,-121.722484,"97275","2015","53","5","57"
48.479169,-121.957911,"95119","2015","53","5","57"
48.456161,-121.740322,"80662","2020","53","5","57"
48.457686,-121.888314,"58786","2020","53","5","57"
48.50606,-121.728201,"55411","2021","53","5","57"
48.480279,-121.891882,"80618","2017","53","5","57"
48.462115,-121.848326,"71368","2019","53","5","57"
48.478386,-121.770449,"74741","2019","53","5","57"
48.506118,-121.877386,"75192","2016","53","5","57"
48.506783,-121.89209,"33","2001","53","5","57"
48.491226,-121.91848,"34","2001","53","5","57"
48.551683,-121.794217,"83448","2004","53","5","57"
48.455792,-121.708517,"68207","2002","53","5","57"
48.556295,-121.86378,"61546","2002","53","5","57"
48.526974,-121.689373,"67364","2002","53","5","57"
48.506936,-121.943886,"55481","2004","53","5","57"
48.553885,-121.647426,"55547","2008","53","5","57"
48.504667,-121.653191,"86911","2003","53","5","57"
48.454443,-121.652923,"99069","2007","53","5","57"
48.455792,-121.708517,"68207","2012","53","5","57"
48.525951,-121.75108,"52114","2010","53","5","57"
48.507092,-121.813892,"84786","2008","53","5","57"
48.544328,-121.715576,"58529","2006","53","5","57"
48.526974,-121.689373,"67364","2012","53","5","57"
48.556295,-121.86378,"61546","2012","53","5","57"
48.550384,-121.944174,"85205","2010","53","5","57"
48.504667,-121.653191,"86911","2013","53","5","57"
48.551683,-121.794217,"83448","2014","53","5","57"
48.506936,-121.943886,"55481","2014","53","5","57"
48.507092,-121.813892,"84786","2018","53","5","57"
48.553885,-121.647426,"55547","2018","53","5","57"
48.454443,-121.652923,"99069","2017","53","5","57"
48.544328,-121.715576,"58529","2016","53","5","57"
48.550384,-121.944174,"85205","2020","53","5","57"
48.525951,-121.75108,"52114","2020","53","5","57"
48.545948,-121.944038,"21","2001","53","5","57"
48.570118,-121.768753,"23","2001","53","5","57"
48.571503,-121.668472,"25","2001","53","5","57"
48.505672,-121.655968,"30","2001","53","5","57"
48.435795,-121.775068,"52632","2005","53","5","57"
48.5015,-121.590797,"54670","2005","53","5","57"
48.41573,-121.725635,"74907","2005","53","5","57"
48.408637,-121.77513,"57785","2004","53","5","57"
48.407431,-121.659356,"60181","2006","53","5","57"
48.408105,-121.845518,"53050","2002","53","5","57"
48.524175,-121.623703,"72267","2004","53","5","57"
48.411127,-121.697947,"75610","2006","53","5","57"
48.432676,-121.851871,"93770","2008","53","5","57"
48.406171,-121.624592,"59076","2008","53","5","57"
48.409438,-121.957891,"52501","2009","53","5","57"
48.414392,-121.928112,"64171","2010","53","5","57"
48.432301,-121.81489,"69040","2010","53","5","57"
48.434175,-121.886285,"82398","2011","53","5","57"
48.431516,-121.740931,"89684","2011","53","5","57"
48.407656,-121.815463,"98153","2011","53","5","57"
48.408105,-121.845518,"53050","2012","53","5","57"
48.430614,-121.922754,"92965","2009","53","5","57"
48.429889,-121.704527,"65972","2009","53","5","57"
48.528197,-121.590313,"76059","2010","53","5","57"
48.41573,-121.725635,"74907","2015","53","5","57"
48.5015,-121.590797,"54670","2015","53","5","57"
48.407431,-121.659356,"60181","2016","53","5","57"
48.408637,-121.77513,"57785","2014","53","5","57"
48.435795,-121.775068,"52632","2015","53","5","57"
48.524175,-121.623703,"72267","2014","53","5","57"
48.528197,-121.590313,"76059","2020","53","5","57"
48.432301,-121.81489,"69040","2020","53","5","57"
48.434175,-121.886285,"82398","2021","53","5","57"
48.406171,-121.624592,"59076","2018","53","5","57"
48.431516,-121.740931,"89684","2021","53","5","57"
48.407656,-121.815463,"98153","2021","53","5","57"
48.414392,-121.928112,"64171","2020","53","5","57"
48.429889,-121.704527,"65972","2019","53","5","57"
48.430614,-121.922754,"92965","2019","53","5","57"
48.409438,-121.957891,"52501","2019","53","5","57"
48.411127,-121.697947,"75610","2016","53","5","57"
48.432676,-121.851871,"93770","2018","53","5","57"
48.394558,-121.910141,"146","2001","53","5","57"
48.380631,-121.772721,"65188","2002","53","5","57"
48.386298,-121.811512,"54479","2004","53","5","57"
48.333499,-121.812466,"80880","2004","53","5","57"
48.327945,-121.709605,"55546","2004","53","5","57"
48.312054,-121.87017,"76110","2005","53","5","57"
48.329778,-121.7832,"69217","2003","53","5","57"
48.379136,-121.710801,"61082","2005","53","5","57"
48.35521,-121.738785,"83809","2006","53","5","57"
48.383836,-121.889923,"87944","2008","53","5","57"
48.382316,-121.742145,"74052","2008","53","5","57"
48.337335,-121.748367,"54822","2007","53","5","57"
48.36257,-121.820219,"61968","2007","53","5","57"
48.358107,-121.674693,"89158","2007","53","5","57"
48.37818,-121.67101,"61913","2007","53","5","57"
48.38428,-121.922605,"78497","2007","53","5","57"
48.305793,-121.8148,"91622","2007","53","5","57"
48.359214,-121.771536,"84680","2008","53","5","57"
48.329778,-121.7832,"69217","2013","53","5","57"
48.388181,-121.975182,"76096","2008","53","5","57"
48.332679,-121.667049,"57365","2011","53","5","57"
48.360364,-121.706572,"53166","2010","53","5","57"
48.380631,-121.772721,"65188","2012","53","5","57"
48.308469,-121.743961,"93213","2011","53","5","57"
48.30764,-121.670196,"76179","2010","53","5","57"
48.312054,-121.87017,"76110","2015","53","5","57"
48.333499,-121.812466,"80880","2014","53","5","57"
48.327945,-121.709605,"55546","2014","53","5","57"
48.379136,-121.710801,"61082","2015","53","5","57"
48.386298,-121.811512,"54479","2014","53","5","57"
48.35521,-121.738785,"83809","2016","53","5","57"
48.332679,-121.667049,"57365","2021","53","5","57"
48.36257,-121.820219,"61968","2017","53","5","57"
48.388181,-121.975182,"76096","2018","53","5","57"
48.308469,-121.743961,"93213","2021","53","5","57"
48.38428,-121.922605,"78497","2017","53","5","57"
48.30764,-121.670196,"76179","2020","53","5","57"
48.337335,-121.748367,"54822","2017","53","5","57"
48.359214,-121.771536,"84680","2018","53","5","57"
48.358107,-121.674693,"89158","2017","53","5","57"
48.37818,-121.67101,"61913","2017","53","5","57"
48.360364,-121.706572,"53166","2020","53","5","57"
48.305793,-121.8148,"91622","2017","53","5","57"
48.383836,-121.889923,"87944","2018","53","5","57"
48.382316,-121.742145,"74052","2018","53","5","57"
48.381051,-121.631333,"76284","2011","53","5","57"
48.381051,-121.631333,"76284","2021","53","5","57"
48.252744,-121.419688,"74661","2002","53","5","61"
48.206923,-121.452469,"58248","2002","53","5","61"
48.282356,-121.412788,"77106","2005","53","5","61"
48.256056,-121.447676,"63694","2002","53","5","61"
48.227033,-121.448927,"91309","2004","53","5","61"
48.229376,-121.409731,"72644","2004","53","5","61"
48.255715,-121.524847,"57759","2006","53","5","61"
48.231856,-121.486796,"99495","2007","53","5","61"
48.194136,-121.413202,"98213","2008","53","5","61"
48.205845,-121.524808,"56227","2006","53","5","61"
48.256056,-121.447676,"63694","2012","53","5","61"
48.205813,-121.491973,"68361","2006","53","5","61"
48.252744,-121.419688,"74661","2012","53","5","61"
48.206923,-121.452469,"58248","2012","53","5","61"
48.281712,-121.492844,"71118","2009","53","5","61"
48.254173,-121.488476,"67319","2010","53","5","61"
48.273503,-121.463223,"96497","2009","53","5","61"
48.231998,-121.524776,"88682","2011","53","5","61"
48.255715,-121.524847,"57759","2016","53","5","61"
48.227033,-121.448927,"91309","2014","53","5","61"
48.205845,-121.524808,"56227","2016","53","5","61"
48.229376,-121.409731,"72644","2014","53","5","61"
48.282356,-121.412788,"77106","2015","53","5","61"
48.231998,-121.524776,"88682","2021","53","5","61"
48.194136,-121.413202,"98213","2018","53","5","61"
48.281712,-121.492844,"71118","2019","53","5","61"
48.231856,-121.486796,"99495","2017","53","5","61"
48.254173,-121.488476,"67319","2020","53","5","61"
48.273503,-121.463223,"96497","2019","53","5","61"
48.205813,-121.491973,"68361","2016","53","5","61"
48.297054,-121.522354,"76","2001","53","5","57"
48.352514,-121.591456,"77308","2002","53","5","57"
48.270727,-121.723673,"53408","2004","53","5","61"
48.354565,-121.572971,"64404","2004","53","5","57"
48.20026,-121.568512,"77202","2004","53","5","61"
48.304512,-121.342097,"51865","2005","53","5","57"
48.575917,-121.477256,"65573","2002","53","5","57"
48.423079,-121.368883,"82633","2002","53","5","57"
48.330496,-121.631391,"74755","2003","53","5","57"
48.598334,-121.481086,"87893","2004","53","5","57"
48.571977,-121.434186,"91587","2005","53","5","57"
48.452698,-121.448004,"93847","2005","53","5","57"
48.341906,-121.536454,"71364","2005","53","5","57"
48.385349,-121.473832,"67354","2005","53","5","57"
48.433029,-121.51821,"89457","2002","53","5","57"
48.55483,-121.441986,"71814","2003","53","5","57"
48.306454,-121.408297,"96732","2003","53","5","57"
48.548985,-121.298833,"92861","2004","53","5","57"
48.256433,-121.555221,"58632","2004","53","5","61"
48.292443,-121.709636,"61654","2005","53","5","61"
48.383192,-121.599931,"66197","2004","53","5","57"
48.407133,-121.443075,"80653","2004","53","5","57"
48.455064,-121.487082,"78522","2003","53","5","57"
48.523984,-121.295371,"86829","2003","53","5","57"
48.252027,-121.306439,"94471","2005","53","5","61"
48.254747,-121.709658,"62399","2003","53","5","61"
48.572253,-121.369101,"96464","2003","53","5","57"
48.326084,-121.372645,"99329","2003","53","5","57"
48.553947,-121.332446,"92751","2002","53","5","57"
48.481956,-121.365961,"87636","2005","53","5","57"
48.60153,-121.409379,"63504","2005","53","5","57"
48.306539,-121.378916,"91627","2003","53","5","57"
48.58001,-121.319679,"95173","2003","53","5","57"
48.275363,-121.373204,"81698","2004","53","5","61"
48.224621,-121.342861,"80983","2005","53","5","61"
48.423163,-121.449471,"62505","2005","53","5","57"
48.405163,-121.522886,"63606","2005","53","5","57"
48.259092,-121.626735,"91978","2006","53","5","61"
48.574878,-121.556779,"99997","2006","53","5","57"
48.208596,-121.342557,"68193","2009","53","5","61"
48.257127,-121.590693,"56033","2009","53","5","61"
48.204307,-121.633422,"68783","2002","53","5","61"
48.379138,-121.411277,"67485","2008","53","5","57"
48.350782,-121.637921,"93522","2002","53","5","57"
48.454543,-121.415628,"52899","2004","53","5","57"
48.600858,-121.34813,"61882","2006","53","5","57"
48.552394,-121.545097,"60318","2006","53","5","57"
48.549458,-121.373948,"68215","2007","53","5","57"
48.400159,-121.368291,"67110","2007","53","5","57"
48.304437,-121.430379,"67267","2003","53","5","57"
48.231848,-121.743488,"77993","2006","53","5","61"
48.55284,-121.589629,"91618","2008","53","5","57"
48.456654,-121.364847,"67585","2006","53","5","57"
48.574254,-121.621001,"58584","2006","53","5","57"
48.401574,-121.408923,"65639","2008","53","5","57"
48.404583,-121.561621,"98897","2007","53","5","57"
48.472316,-121.290702,"96022","2007","53","5","57"
48.498458,-121.505813,"95483","2007","53","5","57"
48.287586,-121.619137,"90176","2007","53","5","61"
48.302685,-121.702961,"58593","2006","53","5","57"
48.206745,-121.371339,"53101","2006","53","5","61"
48.525676,-121.474431,"85140","2006","53","5","57"
48.351729,-121.500037,"61093","2007","53","5","57"
48.628465,-121.434707,"88389","2008","53","5","57"
48.58001,-121.319679,"95173","2013","53","5","57"
48.433029,-121.51821,"89457","2012","53","5","57"
48.305813,-121.576986,"93730","2009","53","5","57"
48.353535,-121.415224,"97969","2009","53","5","57"
48.454365,-121.574748,"63194","2009","53","5","57"
48.498678,-121.42178,"68879","2009","53","5","57"
48.384182,-121.562478,"66002","2013","53","5","57"
48.306539,-121.378916,"91627","2013","53","5","57"
48.326084,-121.372645,"99329","2013","53","5","57"
48.403058,-121.340059,"73316","2010","53","5","57"
48.459522,-121.48883,"93450","2011","53","5","57"
48.306475,-121.499529,"81851","2011","53","5","57"
48.551154,-121.478352,"64793","2008","53","5","57"
48.254747,-121.709658,"62399","2013","53","5","61"
48.447862,-121.327524,"99832","2006","53","5","57"
48.404029,-121.571358,"70139","2010","53","5","57"
48.404492,-121.481732,"57780","2010","53","5","57"
48.555411,-121.420992,"94055","2010","53","5","57"
48.527636,-121.546058,"94146","2009","53","5","57"
48.572253,-121.369101,"96464","2013","53","5","57"
48.55483,-121.441986,"71814","2013","53","5","57"
48.306454,-121.408297,"96732","2013","53","5","57"
48.254655,-121.376691,"91468","2010","53","5","61"
48.551909,-121.515501,"82353","2010","53","5","57"
48.378706,-121.446641,"74763","2010","53","5","57"
48.351365,-121.337999,"73780","2011","53","5","57"
48.505372,-121.354363,"87873","2011","53","5","57"
48.22895,-121.303817,"89868","2008","53","5","61"
48.428394,-121.482115,"80180","2008","53","5","57"
48.427395,-121.408171,"93444","2008","53","5","57"
48.352514,-121.591456,"77308","2012","53","5","57"
48.204307,-121.633422,"68783","2012","53","5","61"
48.281698,-121.344223,"98283","2006","53","5","61"
48.600122,-121.439864,"75270","2010","53","5","57"
48.204817,-121.605734,"51259","2009","53","5","61"
48.553947,-121.332446,"92751","2012","53","5","57"
48.575917,-121.477256,"65573","2012","53","5","57"
48.350782,-121.637921,"93522","2012","53","5","57"
48.23672,-121.556253,"75290","2009","53","5","61"
48.62313,-121.399669,"85579","2009","53","5","57"
48.498857,-121.554512,"69862","2009","53","5","57"
48.230014,-121.37747,"73845","2011","53","5","61"
48.261069,-121.341278,"88823","2010","53","5","61"
48.423079,-121.368883,"82633","2012","53","5","57"
48.210153,-121.709591,"90146","2010","53","5","61"
48.259267,-121.745166,"58951","2011","53","5","61"
48.329007,-121.411235,"71917","2010","53","5","57"
48.499638,-121.294806,"88135","2010","53","5","57"
48.204399,-121.304628,"75488","2010","53","5","61"
48.527266,-121.516222,"91898","2010","53","5","57"
48.292443,-121.709636,"61654","2015","53","5","61"
48.304437,-121.430379,"67267","2013","53","5","57"
48.523984,-121.295371,"86829","2013","53","5","57"
48.330496,-121.631391,"74755","2013","53","5","57"
48.20026,-121.568512,"77202","2014","53","5","61"
48.574878,-121.556779,"99997","2016","53","5","57"
48.256433,-121.555221,"58632","2014","53","5","61"
48.304512,-121.342097,"51865","2015","53","5","57"
48.481956,-121.365961,"87636","2015","53","5","57"
48.598334,-121.481086,"87893","2014","53","5","57"
48.423163,-121.449471,"62505","2015","53","5","57"
48.275363,-121.373204,"81698","2014","53","5","61"
48.455064,-121.487082,"78522","2013","53","5","57"
48.407133,-121.443075,"80653","2014","53","5","57"
48.270727,-121.723673,"53408","2014","53","5","61"
48.525676,-121.474431,"85140","2016","53","5","57"
48.454543,-121.415628,"52899","2014","53","5","57"
48.383192,-121.599931,"66197","2014","53","5","57"
48.354565,-121.572971,"64404","2014","53","5","57"
48.456654,-121.364847,"67585","2016","53","5","57"
48.341906,-121.536454,"71364","2015","53","5","57"
48.405163,-121.522886,"63606","2015","53","5","57"
48.224621,-121.342861,"80983","2015","53","5","61"
48.252027,-121.306439,"94471","2015","53","5","61"
48.548985,-121.298833,"92861","2014","53","5","57"
48.574254,-121.621001,"58584","2016","53","5","57"
48.302685,-121.702961,"58593","2016","53","5","57"
48.385349,-121.473832,"67354","2015","53","5","57"
48.452698,-121.448004,"93847","2015","53","5","57"
48.23234,-121.599941,"68284","2014","53","5","61"
48.571977,-121.434186,"91587","2015","53","5","57"
48.206745,-121.371339,"53101","2016","53","5","61"
48.60153,-121.409379,"63504","2015","53","5","57"
48.527266,-121.516222,"91898","2020","53","5","57"
48.351365,-121.337999,"73780","2021","53","5","57"
48.549458,-121.373948,"68215","2017","53","5","57"
48.459522,-121.48883,"93450","2021","53","5","57"
48.505372,-121.354363,"87873","2021","53","5","57"
48.555411,-121.420992,"94055","2020","53","5","57"
48.551154,-121.478352,"64793","2018","53","5","57"
48.401574,-121.408923,"65639","2018","53","5","57"
48.230014,-121.37747,"73845","2021","53","5","61"
48.254655,-121.376691,"91468","2020","53","5","61"
48.259267,-121.745166,"58951","2021","53","5","61"
48.404583,-121.561621,"98897","2017","53","5","57"
48.499638,-121.294806,"88135","2020","53","5","57"
48.329007,-121.411235,"71917","2020","53","5","57"
48.378706,-121.446641,"74763","2020","53","5","57"
48.600122,-121.439864,"75270","2020","53","5","57"
48.551909,-121.515501,"82353","2020","53","5","57"
48.306475,-121.499529,"81851","2021","53","5","57"
48.204399,-121.304628,"75488","2020","53","5","61"
48.305813,-121.576986,"93730","2019","53","5","57"
48.498857,-121.554512,"69862","2019","53","5","57"
48.23672,-121.556253,"75290","2019","53","5","61"
48.454365,-121.574748,"63194","2019","53","5","57"
48.498678,-121.42178,"68879","2019","53","5","57"
48.353535,-121.415224,"97969","2019","53","5","57"
48.400159,-121.368291,"67110","2017","53","5","57"
48.403058,-121.340059,"73316","2020","53","5","57"
48.404029,-121.571358,"70139","2020","53","5","57"
48.404492,-121.481732,"57780","2020","53","5","57"
48.210153,-121.709591,"90146","2020","53","5","61"
48.261069,-121.341278,"88823","2020","53","5","61"
48.287586,-121.619137,"90176","2017","53","5","61"
48.259092,-121.626735,"91978","2016","53","5","61"
48.62313,-121.399669,"85579","2019","53","5","57"
48.204817,-121.605734,"51259","2019","53","5","61"
48.22895,-121.303817,"89868","2018","53","5","61"
48.600858,-121.34813,"61882","2016","53","5","57"
48.447862,-121.327524,"99832","2016","53","5","57"
48.351729,-121.500037,"61093","2017","53","5","57"
48.628465,-121.434707,"88389","2018","53","5","57"
48.379138,-121.411277,"67485","2018","53","5","57"
48.208596,-121.342557,"68193","2019","53","5","61"
48.257127,-121.590693,"56033","2019","53","5","61"
48.281698,-121.344223,"98283","2016","53","5","61"
48.472316,-121.290702,"96022","2017","53","5","57"
48.498458,-121.505813,"95483","2017","53","5","57"
48.427395,-121.408171,"93444","2018","53","5","57"
48.428394,-121.482115,"80180","2018","53","5","57"
48.55284,-121.589629,"91618","2018","53","5","57"
48.231848,-121.743488,"77993","2016","53","5","61"
48.552394,-121.545097,"60318","2016","53","5","57"
48.527636,-121.546058,"94146","2019","53","5","57"
48.57679,-121.451523,"26","2001","53","5","57"
48.497345,-121.41124,"28","2001","53","5","57"
48.440678,-121.562073,"54","2001","53","5","57"
48.404564,-121.580963,"67","2001","53","5","57"
48.330387,-121.572067,"73","2001","53","5","57"
48.374287,-121.484291,"74","2001","53","5","57"
48.460674,-121.515686,"86","2001","53","5","57"
48.283718,-121.640404,"1","2001","53","5","61"
48.266781,-121.700691,"2","2001","53","5","61"
48.270943,-121.752357,"30","2001","53","5","61"
48.647905,-121.46602,"73505","2003","53","5","73"
48.647905,-121.46602,"73505","2013","53","5","73"
48.703891,-121.486339,"68866","2008","53","5","73"
48.703891,-121.486339,"68866","2018","53","5","73"
48.639811,-121.401417,"64926","2005","53","5","73"
48.676875,-121.401209,"69799","2011","53","5","73"
48.639811,-121.401417,"64926","2015","53","5","73"
48.676875,-121.401209,"69799","2021","53","5","73"
48.658455,-121.257665,"56608","2009","53","5","73"
48.604633,-121.274209,"69587","2008","53","5","57"
48.649655,-121.329225,"97377","2010","53","5","73"
48.604633,-121.274209,"69587","2018","53","5","57"
48.649655,-121.329225,"97377","2020","53","5","73"
48.658455,-121.257665,"56608","2019","53","5","73"
48.730703,-121.289727,"57421","2004","53","5","73"
48.702702,-121.324425,"92257","2003","53","5","73"
48.713291,-121.263059,"63704","2005","53","5","73"
48.677803,-121.460765,"50466","2009","53","5","73"
48.651673,-121.441388,"63659","2007","53","5","73"
48.714999,-121.344858,"59833","2002","53","5","73"
48.699443,-121.414507,"59726","2010","53","5","73"
48.714999,-121.344858,"59833","2012","53","5","73"
48.713291,-121.263059,"63704","2015","53","5","73"
48.730703,-121.289727,"57421","2014","53","5","73"
48.702702,-121.324425,"92257","2013","53","5","73"
48.699443,-121.414507,"59726","2020","53","5","73"
48.651673,-121.441388,"63659","2017","53","5","73"
48.677803,-121.460765,"50466","2019","53","5","73"
48.474444,-121.258629,"56850","2008","53","5","57"
48.501043,-121.259993,"79623","2009","53","5","57"
48.449917,-121.255613,"88788","2008","53","5","57"
48.524292,-121.249943,"74377","2009","53","5","57"
48.449917,-121.255613,"88788","2018","53","5","57"
48.474444,-121.258629,"56850","2018","53","5","57"
48.501043,-121.259993,"79623","2019","53","5","57"
48.524292,-121.249943,"74377","2019","53","5","57"
48.552234,-121.26702,"78630","2004","53","5","57"
48.552234,-121.26702,"78630","2014","53","5","57"
48.292338,-121.193829,"99672","2004","53","5","61"
48.293129,-121.116207,"61362","2002","53","5","57"
48.25021,-121.193723,"52327","2004","53","5","61"
48.249981,-121.120891,"60991","2006","53","5","61"
48.293129,-121.116207,"61362","2012","53","5","57"
48.254055,-121.222757,"96274","2009","53","5","61"
48.292338,-121.193829,"99672","2014","53","5","61"
48.25021,-121.193723,"52327","2014","53","5","61"
48.254055,-121.222757,"96274","2019","53","5","61"
48.249981,-121.120891,"60991","2016","53","5","61"
48.346516,-121.264894,"83059","2003","53","5","57"
48.301106,-121.264909,"67929","2007","53","5","57"
48.329403,-121.210817,"51223","2009","53","5","57"
48.346516,-121.264894,"83059","2013","53","5","57"
48.301106,-121.264909,"67929","2017","53","5","57"
48.329403,-121.210817,"51223","2019","53","5","57"
48.299578,-121.051743,"57100","2004","53","5","57"
48.402687,-121.190102,"71915","2004","53","5","57"
48.347431,-121.031374,"59991","2003","53","5","57"
48.356187,-121.184878,"55167","2005","53","5","57"
48.409811,-121.142524,"86286","2006","53","5","57"
48.402485,-121.267626,"70146","2008","53","5","57"
48.399113,-121.115878,"99568","2007","53","5","57"
48.408551,-121.069706,"82818","2008","53","5","57"
48.400891,-121.042337,"57350","2009","53","8","7"
48.345713,-121.113636,"66663","2011","53","5","57"
48.347431,-121.031374,"59991","2013","53","5","57"
48.402687,-121.190102,"71915","2014","53","5","57"
48.299578,-121.051743,"57100","2014","53","5","57"
48.356187,-121.184878,"55167","2015","53","5","57"
48.345713,-121.113636,"66663","2021","53","5","57"
48.402485,-121.267626,"70146","2018","53","5","57"
48.408551,-121.069706,"82818","2018","53","5","57"
48.409811,-121.142524,"86286","2016","53","5","57"
48.399113,-121.115878,"99568","2017","53","5","57"
48.400891,-121.042337,"57350","2019","53","8","7"
48.444755,-121.119695,"74518","2002","53","5","57"
48.461862,-121.024221,"77873","2004","53","8","7"
48.472768,-121.183427,"93976","2007","53","5","57"
48.47404,-121.2176,"79820","2006","53","5","57"
48.472566,-121.154925,"67416","2006","53","5","57"
48.444157,-121.187885,"82564","2010","53","5","57"
48.444755,-121.119695,"74518","2012","53","5","57"
48.472112,-121.110634,"84092","2011","53","5","57"
48.47404,-121.2176,"79820","2016","53","5","57"
48.461862,-121.024221,"77873","2014","53","8","7"
48.472112,-121.110634,"84092","2021","53","5","57"
48.472768,-121.183427,"93976","2017","53","5","57"
48.444157,-121.187885,"82564","2020","53","5","57"
48.472566,-121.154925,"67416","2016","53","5","57"
48.502291,-121.221332,"93764","2004","53","5","57"
48.508926,-121.155478,"69142","2011","53","5","57"
48.502291,-121.221332,"93764","2014","53","5","57"
48.508926,-121.155478,"69142","2021","53","5","57"
48.195306,-121.894161,"99778","2004","53","5","61"
48.21154,-121.792504,"80077","2008","53","5","61"
48.218661,-121.941815,"84486","2008","53","5","61"
48.230615,-121.809022,"85927","2007","53","5","61"
48.264268,-121.786102,"92319","2007","53","5","61"
48.188973,-121.819244,"96800","2006","53","5","61"
48.264657,-121.869314,"50198","2011","53","5","61"
48.182963,-121.854537,"63259","2009","53","5","61"
48.212739,-121.873419,"83273","2010","53","5","61"
48.195306,-121.894161,"99778","2014","53","5","61"
48.212739,-121.873419,"83273","2020","53","5","61"
48.21154,-121.792504,"80077","2018","53","5","61"
48.264657,-121.869314,"50198","2021","53","5","61"
48.230615,-121.809022,"85927","2017","53","5","61"
48.218661,-121.941815,"84486","2018","53","5","61"
48.264268,-121.786102,"92319","2017","53","5","61"
48.188973,-121.819244,"96800","2016","53","5","61"
48.182963,-121.854537,"63259","2019","53","5","61"
48.302052,-121.862083,"78","2001","53","5","57"
48.255108,-121.87458,"4","2001","53","5","61"
48.195107,-121.950699,"17","2001","53","5","61"
48.182884,-121.924858,"20","2001","53","5","61"
48.252613,-121.268194,"99098","2002","53","5","61"
48.236507,-121.258519,"87442","2002","53","5","61"
48.184115,-121.445877,"69913","2004","53","5","61"
48.179531,-121.339147,"55384","2005","53","5","61"
48.200122,-121.115206,"51366","2005","53","5","61"
48.184345,-121.383463,"85061","2005","53","5","61"
48.179309,-121.414588,"80603","2007","53","5","61"
48.203226,-121.196682,"88122","2003","53","5","61"
48.227841,-121.230168,"82771","2008","53","5","61"
48.271351,-121.268491,"69651","2008","53","5","61"
48.236507,-121.258519,"87442","2012","53","5","61"
48.20507,-121.27533,"62659","2011","53","5","61"
48.179758,-121.305441,"77915","2011","53","5","61"
48.252613,-121.268194,"99098","2012","53","5","61"
48.200122,-121.115206,"51366","2015","53","5","61"
48.184345,-121.383463,"85061","2015","53","5","61"
48.179531,-121.339147,"55384","2015","53","5","61"
