field_1,LAT,LON,PLOT,UNQE_FIRE_,FEATURE_CA,GIS_ACRES,FIRE_YEAR_
"5145",45.823335000000000,-122.195992000000004,"86799",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"5154",45.803080999999999,-122.188896000000000,"54929",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"5205",45.785533000000001,-121.910328000000007,"58494",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"5566",45.664088999999997,-122.351499000000004,"89112",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"5789",45.619090999999997,-122.185451000000000,"51087",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"6219",45.603352000000001,-122.198719999999994,"52749",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"6252",45.730865999999999,-122.194687999999999,"59946",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"6820",45.772499000000003,-122.217410999999998,"67208",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"6956",45.777636999999999,-122.184486000000007,"98502",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"7430",45.800069000000001,-122.230326000000005,"77555",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"7471",45.651344999999999,-122.138343000000006,"60420",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"7623",45.703581000000000,-121.942008999999999,"64938",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"7716",45.855333999999999,-122.280918999999997,"58937",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"8339",45.625813000000001,-122.256448000000006,"84537",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"8423",45.801366000000002,-122.118993000000003,"80915",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"8425",45.818337999999997,-122.325907999999998,"64534",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"8779",45.791316000000002,-122.089635999999999,"53878",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"8884",45.748488999999999,-121.864431999999994,"78827",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"9207",45.799894000000002,-122.012776000000002,"67172",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"9223",45.825415999999997,-122.117982999999995,"89644",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"9448",45.833444999999998,-122.253054000000006,"78220",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"9948",45.825682999999998,-122.153201999999993,"73682",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"9977",45.625309999999999,-122.117474000000001,"61120",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"10008",45.699154999999998,-122.272315000000006,"52338",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"10009",45.755071000000001,-121.912747999999993,"52229",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"10299",45.674211999999997,-122.090177999999995,"95159",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"10354",45.727635999999997,-122.225010999999995,"92243",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11051",45.749743000000002,-122.071966000000003,"80226",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11053",45.696584999999999,-122.202961999999999,"73253",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11265",45.603836000000001,-122.150531000000001,"97925",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11266",45.624599000000003,-122.088603000000006,"68797",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11456",45.756614999999996,-122.142779000000004,"54918",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11693",45.657255999999997,-122.225842000000000,"80042",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"11908",45.622605000000000,-122.326733000000004,"98228",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"12388",45.747960999999997,-122.347466999999995,"89580",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"12408",45.810634000000000,-122.289023999999998,"71911",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"12497",45.671872000000000,-122.158236000000002,"84324",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"12657",45.823335000000000,-122.195992000000004,"86799",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"13031",45.791041999999997,-122.142501999999993,"74333",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"13452",45.826504999999997,-122.229292000000001,"57204",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"13722",45.754719999999999,-122.229747000000003,"90648",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"13884",45.709009000000002,-122.136556999999996,"79888",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"13966",45.799056999999998,-122.050983000000002,"74226",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"13967",45.851641000000001,-122.190456999999995,"62800",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"14538",45.799894000000002,-122.012776000000002,"67172",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"14540",45.825415999999997,-122.117982999999995,"89644",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15005",45.657255999999997,-122.225842000000000,"80042",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15260",45.851574999999997,-122.344117999999995,"52689",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15557",45.625309999999999,-122.117474000000001,"61120",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15632",45.791316000000002,-122.089635999999999,"53878",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15636",45.833444999999998,-122.253054000000006,"78220",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15789",45.801366000000002,-122.118993000000003,"80915",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"15929",45.825682999999998,-122.153201999999993,"73682",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"16036",45.727635999999997,-122.225010999999995,"92243",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"16118",45.710737999999999,-122.349699999999999,"85171",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"16229",45.651344999999999,-122.138343000000006,"60420",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"16695",45.755071000000001,-121.912747999999993,"52229",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"16704",45.855333999999999,-122.280918999999997,"58937",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"17374",45.850752999999997,-122.223301000000006,"59324",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"17575",45.625813000000001,-122.256448000000006,"84537",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"17576",45.603352000000001,-122.198719999999994,"52749",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"17647",45.603836000000001,-122.150531000000001,"97925",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"17824",45.624599000000003,-122.088603000000006,"68797",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"18070",45.730865999999999,-122.194687999999999,"59946",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"18143",45.619090999999997,-122.185451000000000,"51087",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"18153",45.803080999999999,-122.188896000000000,"54929",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"18353",45.849960000000003,-122.409295999999998,"81829",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"18358",45.648909000000003,-122.283118000000002,"77259",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19085",45.772499000000003,-122.217410999999998,"67208",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19203",45.818337999999997,-122.325907999999998,"64534",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19324",45.751280999999999,-122.183707999999996,"64383",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19410",45.756614999999996,-122.142779000000004,"54918",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19739",45.699154999999998,-122.272315000000006,"52338",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19777",45.664088999999997,-122.351499000000004,"89112",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"19930",45.747180000000000,-121.998665000000003,"89166",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"20096",45.752211000000003,-122.259320000000002,"92175",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"20334",45.785533000000001,-121.910328000000007,"58494",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21106",45.734844000000002,-121.902023000000000,"19",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21107",45.729008000000000,-122.159537999999998,"21",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21108",45.694285999999998,-122.220641999999998,"22",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21109",45.694561000000000,-122.079802999999998,"24",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21112",45.645676000000002,-122.073975000000004,"31",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21113",45.645122999999998,-122.193145999999999,"33",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21666",45.874282999999998,-122.287041000000002,"14",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21667",45.828175000000002,-122.256202999999999,"15",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21674",45.833454000000003,-122.393707000000006,"28",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21675",45.780396000000003,-122.265366000000000,"30",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21677",45.730117999999997,-122.419815000000000,"33",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21682",45.693728999999998,-122.348701000000005,"43",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21683",45.722065000000001,-122.303139000000002,"44",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"21689",45.624420000000001,-122.257880999999998,"54",,Wildfire Final Fire Perimeter,204176.499999999970896,"1902"
"2029",47.946651000000003,-122.954638000000003,"58922",,Wildfire Final Fire Perimeter,4564.729999999999563,"1924"
"12728",47.946651000000003,-122.954638000000003,"58922",,Wildfire Final Fire Perimeter,4564.729999999999563,"1924"
"6488",47.917920000000002,-122.795321999999999,"69231",,Wildfire Final Fire Perimeter,5908.829999999999927,"1935"
"12283",47.917920000000002,-122.795321999999999,"69231",,Wildfire Final Fire Perimeter,5908.829999999999927,"1935"
"21800",47.895373999999997,-122.794891000000007,"15",,Wildfire Final Fire Perimeter,5908.829999999999927,"1935"
"100",47.922789999999999,-122.958977000000004,"78385",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"11501",47.922789999999999,-122.958977000000004,"78385",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"21799",47.917296999999998,-122.939941000000005,"13",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"316",47.915461000000001,-122.938618000000005,"80297",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"740",47.901406999999999,-122.954988000000000,"98786",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"2023",47.920890999999997,-122.993206000000001,"98546",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"9659",47.901406999999999,-122.954988000000000,"98786",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"13026",47.920890999999997,-122.993206000000001,"98546",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"13496",47.915461000000001,-122.938618000000005,"80297",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"21803",47.882590999999998,-122.935447999999994,"21",,Wildfire Final Fire Perimeter,11337.870000000000800,"1925"
"1688",47.631449000000003,-122.997732999999997,"97659",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"3754",47.522592000000003,-123.074458000000007,"56610",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"4905",47.430087000000000,-123.159087000000000,"61947",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"8095",47.477463999999998,-123.150615999999999,"99333",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"9578",47.631449000000003,-122.997732999999997,"97659",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"11805",47.430087000000000,-123.159087000000000,"61947",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"17154",47.477463999999998,-123.150615999999999,"99333",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"18104",47.522592000000003,-123.074458000000007,"56610",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"20810",47.554535000000001,-123.107933000000003,"2",,Wildfire Final Fire Perimeter,18136.490000000001601,"1930"
"2544",47.676524999999998,-122.941586999999998,"73614",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"9022",47.676524999999998,-122.941586999999998,"73614",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"10037",47.863644000000001,-122.872080999999994,"88962",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"11651",47.675353000000001,-122.998487999999995,"89160",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"15058",47.863644000000001,-122.872080999999994,"88962",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"15425",47.675353000000001,-122.998487999999995,"89160",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"21822",47.694260000000000,-122.937102999999993,"51",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"21823",47.659503999999998,-122.917511000000005,"53",,Wildfire Final Fire Perimeter,13429.219999999999345,"1910"
"7687",47.974314000000000,-122.914096000000001,"67559",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"15110",47.974314000000000,-122.914096000000001,"67559",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"4901",47.921371999999998,-122.865915999999999,"83243",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"13234",47.921371999999998,-122.865915999999999,"83243",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"1857",47.727193999999997,-122.921976000000001,"95488",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"3768",47.600138999999999,-123.152525999999995,"73467",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"6829",47.597783999999997,-123.111189999999993,"55263",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"7295",47.470345999999999,-123.227842999999993,"52122",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"13020",47.727193999999997,-122.921976000000001,"95488",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"17589",47.600138999999999,-123.152525999999995,"73467",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"18109",47.470345999999999,-123.227842999999993,"52122",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"18867",47.597783999999997,-123.111189999999993,"55263",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"20813",47.467875999999997,-123.168487999999996,"7",,Wildfire Final Fire Perimeter,28544.509999999998399,"1920"
"5113",45.782842000000002,-121.495791999999994,"74016",2012-WASES-000430,Wildfire,1635.789999999999964,"2012"
"8786",45.782842000000002,-121.495791999999994,"74016",2012-WASES-000430,Wildfire,1635.789999999999964,"2012"
"10038",45.730387000000000,-121.554535000000001,"98824",2023-ORR1R-QA7V,Wildfire,526.592700000000036,"2023"
"15007",45.730387000000000,-121.554535000000001,"98824",2023-ORR1R-QA7V,Wildfire,526.592700000000036,"2023"
"993",47.410879000000001,-118.917292000000003,"66983",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"3749",47.416387000000000,-118.775474000000003,"70215",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"3987",47.376555000000003,-118.796563000000006,"67057",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"5013",47.419212999999999,-118.844031000000001,"80755",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"6121",47.378228000000000,-118.733091999999999,"98033",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"10883",47.410879000000001,-118.917292000000003,"66983",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"14832",47.378228000000000,-118.733091999999999,"98033",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"16609",47.376555000000003,-118.796563000000006,"67057",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"17424",47.416387000000000,-118.775474000000003,"70215",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"17506",47.419212999999999,-118.844031000000001,"80755",2007-WAWFS-000000,Wildfire,31468.500000000000000,"2007"
"1548",47.409641999999998,-118.991513999999995,"64477",2007-WAWFS-000000,Wildfire,573.990000000000009,"2007"
"9512",47.409641999999998,-118.991513999999995,"64477",2007-WAWFS-000000,Wildfire,573.990000000000009,"2007"
"616",47.554761999999997,-118.554317999999995,"98499",2003-WASPD-000000,Wildfire,1295.549999999999955,"2003"
"10723",47.554761999999997,-118.554317999999995,"98499",2003-WASPD-000000,Wildfire,1295.549999999999955,"2003"
